;PID;area;price;MS.SubClass;MS.Zoning;Lot.Frontage;Lot.Area;Street;Alley;Lot.Shape;Land.Contour;Utilities;Lot.Config;Land.Slope;Neighborhood;Condition.1;Condition.2;Bldg.Type;House.Style;Overall.Qual;Overall.Cond;Year.Built;Year.Remod.Add;Roof.Style;Roof.Matl;Exterior.1st;Exterior.2nd;Mas.Vnr.Type;Mas.Vnr.Area;Exter.Qual;Exter.Cond;Foundation;Bsmt.Qual;Bsmt.Cond;Bsmt.Exposure;BsmtFin.Type.1;BsmtFin.SF.1;BsmtFin.Type.2;BsmtFin.SF.2;Bsmt.Unf.SF;Total.Bsmt.SF;Heating;Heating.QC;Central.Air;Electrical;X1st.Flr.SF;X2nd.Flr.SF;Low.Qual.Fin.SF;Bsmt.Full.Bath;Bsmt.Half.Bath;Full.Bath;Half.Bath;Bedroom.AbvGr;Kitchen.AbvGr;Kitchen.Qual;TotRms.AbvGrd;Functional;Fireplaces;Fireplace.Qu;Garage.Type;Garage.Yr.Blt;Garage.Finish;Garage.Cars;Garage.Area;Garage.Qual;Garage.Cond;Paved.Drive;Wood.Deck.SF;Open.Porch.SF;Enclosed.Porch;X3Ssn.Porch;Screen.Porch;Pool.Area;Pool.QC;Fence;Misc.Feature;Misc.Val;Mo.Sold;Yr.Sold;Sale.Type;Sale.Condition
538;40537;2267;200000;60;RL;NA;8068;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;2Story;6;5;2002;2002;Gable;CompShg;VinylSd;VinylSd;None;0;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;1010;1010;GasA;Ex;Y;SBrkr;1010;1257;0;0;0;2;1;4;1;Gd;8;Typ;1;TA;BuiltIn;2002;RFn;2;390;TA;TA;Y;120;46;0;0;0;0;NA;NA;NA;0;12;2009;ConLI;Normal
539;40538;2524;278000;20;RL;80;9600;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NWAmes;PosN;Norm;1Fam;1Story;8;5;1981;1981;Hip;WdShngl;BrkFace;BrkFace;None;0;Gd;TA;PConc;Gd;TA;No;ALQ;1104;Unf;0;1420;2524;GasA;TA;Y;SBrkr;2524;0;0;1;0;2;1;4;1;Gd;9;Typ;1;Gd;Attchd;1981;Fin;2;542;TA;TA;Y;474;120;0;0;0;0;NA;MnPrv;NA;0;7;2009;WD ;Normal
540;40539;1456;137900;160;RL;24;2349;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NPkVill;Norm;Norm;Twnhs;2Story;6;5;1977;1977;Gable;CompShg;Plywood;Brk Cmn;None;0;TA;TA;CBlock;Gd;TA;No;ALQ;389;Unf;0;466;855;GasA;TA;Y;SBrkr;855;601;0;0;0;2;1;3;1;TA;6;Typ;1;TA;Attchd;1977;Unf;2;440;TA;TA;Y;0;28;0;0;0;0;NA;NA;NA;0;5;2009;WD ;Normal
541;40540;1638;300000;120;FV;NA;4765;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;TwnhsE;1Story;9;5;2000;2000;Hip;CompShg;MetalSd;MetalSd;BrkFace;260;Gd;TA;PConc;Gd;TA;Av;GLQ;1027;Unf;0;587;1614;GasA;Ex;Y;SBrkr;1638;0;0;1;0;2;0;2;1;Ex;5;Typ;1;TA;Attchd;2000;Fin;2;495;TA;TA;Y;230;68;0;0;0;0;NA;NA;NA;0;7;2008;WD ;Normal
542;40541;1797;169000;20;RL;NA;11765;Pave;NA;IR1;Lvl;AllPub;Corner;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;5;1957;1957;Gable;CompShg;Wd Sdng;Wd Sdng;Stone;302;TA;TA;CBlock;TA;TA;Mn;Rec;1127;Unf;0;490;1617;GasA;Fa;Y;SBrkr;1797;0;0;0;0;1;1;3;1;TA;7;Typ;1;TA;Attchd;1957;Unf;3;963;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;6;2006;WD ;Normal
543;40542;941;129200;20;RL;NA;8789;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Norm;1Fam;1Story;5;6;1967;1967;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;CBlock;TA;TA;Mn;Rec;659;Unf;0;253;912;GasA;TA;Y;SBrkr;941;0;0;0;0;1;0;3;1;TA;6;Typ;1;Po;Attchd;1967;Unf;1;288;TA;TA;Y;64;0;0;0;0;0;NA;NA;NA;0;6;2006;WD ;Normal
544;40543;1536;167000;60;RL;64;9045;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;2Story;5;5;2005;2005;Gable;CompShg;VinylSd;VinylSd;None;0;Gd;TA;PConc;Gd;TA;Mn;Unf;0;Unf;0;768;768;GasA;Ex;Y;SBrkr;768;768;0;0;0;2;1;3;1;Gd;6;Typ;0;NA;Attchd;2005;Fin;2;400;TA;TA;Y;0;40;0;0;0;0;NA;NA;NA;0;6;2007;WD ;Normal
545;40544;1472;187500;80;RL;NA;14115;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NWAmes;Norm;Norm;1Fam;SLvl;7;5;1980;1980;Gable;CompShg;Plywood;Plywood;BrkFace;225;TA;TA;CBlock;Gd;TA;Av;GLQ;1036;Unf;0;336;1372;GasA;TA;Y;SBrkr;1472;0;0;1;0;2;0;3;1;TA;6;Typ;2;TA;Attchd;1980;Unf;2;588;TA;TA;Y;233;48;0;0;0;0;NA;NA;NA;0;6;2009;WD ;Normal
546;40545;816;129900;20;RL;73;7100;Pave;NA;IR1;Lvl;AllPub;Corner;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;7;1957;1957;Gable;CompShg;WdShing;Wd Shng;None;0;TA;TA;CBlock;TA;TA;No;GLQ;708;Unf;0;108;816;GasA;TA;Y;FuseA;816;0;0;1;0;1;0;2;1;TA;5;Typ;0;NA;Detchd;1957;Unf;1;308;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;7;2006;WD ;Normal
547;40546;1949;236000;60;RL;80;9938;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;SawyerW;Norm;Norm;1Fam;2Story;7;5;1993;1994;Gable;CompShg;MetalSd;MetalSd;BrkFace;246;Gd;TA;PConc;Gd;TA;No;GLQ;750;Unf;0;300;1050;GasA;Ex;Y;SBrkr;1062;887;0;1;0;2;1;3;1;Gd;8;Typ;1;TA;Attchd;1993;Fin;2;574;TA;TA;Y;156;90;0;0;0;0;NA;GdPrv;NA;0;6;2010;WD ;Normal
548;40547;1365;125500;160;RM;24;2160;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;BrDale;Norm;Norm;TwnhsE;2Story;5;6;1973;1973;Gable;CompShg;HdBoard;HdBoard;BrkFace;200;TA;TA;CBlock;TA;TA;No;LwQ;402;Unf;0;363;765;GasA;Gd;Y;SBrkr;765;600;0;0;0;1;1;3;1;Gd;7;Min1;1;Fa;Attchd;1973;Unf;2;440;TA;TA;Y;0;36;0;0;0;0;NA;NA;NA;0;6;2006;WD ;Normal
549;40548;2022;192000;60;RL;83;10005;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;ClearCr;Norm;Norm;1Fam;2Story;7;5;1977;1977;Hip;CompShg;Plywood;Plywood;BrkFace;299;TA;TA;CBlock;Gd;TA;No;BLQ;392;Unf;0;768;1160;GasA;Ex;Y;SBrkr;1156;866;0;0;0;2;1;4;1;TA;8;Typ;1;TA;Attchd;1977;Fin;2;505;TA;TA;Y;288;117;0;0;0;0;NA;NA;NA;0;3;2008;WD ;Normal
550;40549;1110;165500;85;RL;NA;9101;Pave;NA;IR1;Lvl;AllPub;Corner;Gtl;Mitchel;Norm;Norm;1Fam;SFoyer;5;6;1978;1978;Gable;CompShg;Plywood;Plywood;BrkFace;104;TA;Gd;PConc;Gd;TA;Av;GLQ;1097;Unf;0;0;1097;GasA;Ex;Y;SBrkr;1110;0;0;1;0;1;0;1;1;Gd;4;Typ;1;TA;Attchd;1978;Fin;2;602;TA;TA;Y;303;30;0;0;0;0;NA;NA;NA;0;7;2009;WD ;Normal
551;40550;1052;155000;80;RL;80;8816;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;ClearCr;Norm;Norm;1Fam;SLvl;6;7;1971;1971;Gable;CompShg;HdBoard;HdBoard;BrkFace;80;TA;TA;CBlock;TA;TA;Av;GLQ;504;Unf;0;506;1010;GasA;Gd;Y;SBrkr;1052;0;0;1;0;1;0;3;1;TA;6;Typ;0;NA;Attchd;1971;Unf;2;440;TA;TA;Y;0;0;0;0;0;0;NA;MnPrv;NA;0;6;2010;WD ;Normal
552;40551;1012;127500;90;RL;38;7840;Pave;NA;IR1;Lvl;AllPub;CulDSac;Gtl;Edwards;Norm;Norm;Duplex;SFoyer;6;5;1975;1975;Flat;Tar&Grv;Plywood;Wd Shng;BrkFace;355;TA;TA;CBlock;Gd;TA;Gd;GLQ;976;Unf;0;0;976;GasA;TA;Y;SBrkr;1012;0;0;0;2;2;0;4;0;TA;4;Typ;0;NA;NA;NA;NA;0;0;NA;NA;Y;0;0;0;0;0;0;NA;NA;NA;0;10;2006;WD ;AdjLand
553;40552;2020;144000;90;RH;60;8400;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;SawyerW;Feedr;Norm;Duplex;1Story;5;5;1977;1977;Gable;CompShg;Plywood;Plywood;BrkFace;320;TA;TA;Slab;NA;NA;NA;NA;0;NA;0;0;0;GasA;TA;Y;SBrkr;2020;0;0;0;0;2;0;4;2;TA;10;Typ;2;TA;Detchd;1977;Unf;2;630;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;10;2007;WD ;Normal
554;40553;1645;171000;60;RL;80;9600;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NWAmes;Norm;Norm;1Fam;2Story;6;6;1971;1971;Gable;CompShg;MetalSd;MetalSd;None;0;TA;TA;CBlock;TA;TA;No;ALQ;329;Unf;0;386;715;GasA;TA;Y;SBrkr;930;715;0;0;0;1;2;4;1;TA;7;Typ;0;NA;Attchd;1971;RFn;2;441;TA;TA;Y;0;78;0;0;0;0;NA;GdWo;NA;0;6;2010;WD ;Normal
555;40554;1753;217000;60;RL;43;12352;Pave;NA;IR2;Lvl;AllPub;CulDSac;Gtl;CollgCr;Norm;Norm;1Fam;2Story;7;5;1998;1999;Gable;CompShg;VinylSd;VinylSd;BrkFace;290;Gd;TA;PConc;Gd;TA;No;GLQ;638;Unf;0;215;853;GasA;Ex;Y;SBrkr;853;900;0;1;0;2;1;3;1;TA;7;Typ;1;Fa;Attchd;1998;RFn;2;534;TA;TA;Y;0;74;0;0;0;0;NA;NA;NA;0;3;2007;WD ;Normal
556;40555;2061;260000;60;RL;79;9085;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NoRidge;Norm;Norm;1Fam;2Story;7;5;1995;1996;Gable;CompShg;VinylSd;VinylSd;BrkFace;286;Gd;TA;PConc;Gd;TA;No;GLQ;816;Unf;0;254;1070;GasA;Ex;Y;SBrkr;1094;967;0;1;0;2;1;3;1;Gd;7;Typ;1;TA;Attchd;1995;Fin;2;647;TA;TA;Y;296;102;209;0;0;0;NA;NA;NA;0;11;2009;WD ;Normal
557;40556;1152;82500;90;RL;74;6845;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Norm;Duplex;1Story;4;5;1955;1955;Gable;CompShg;WdShing;Wd Shng;BrkCmn;58;TA;TA;Slab;NA;NA;NA;NA;0;NA;0;0;0;GasA;TA;N;FuseF;1152;0;0;0;0;2;0;2;2;TA;6;Typ;0;NA;NA;NA;NA;0;0;NA;NA;N;0;0;0;0;0;0;NA;NA;NA;0;7;2008;WD ;Normal
558;40557;1968;172000;60;RL;NA;11075;Pave;NA;IR1;Lvl;AllPub;Inside;Mod;Mitchel;Norm;Norm;1Fam;2Story;5;4;1969;1969;Gable;CompShg;HdBoard;HdBoard;BrkFace;232;TA;TA;CBlock;TA;TA;Av;ALQ;562;LwQ;193;29;784;GasA;Ex;Y;SBrkr;1168;800;0;0;1;2;1;4;1;TA;7;Min2;1;Po;Attchd;1969;RFn;2;530;TA;TA;Y;305;189;0;0;0;0;NA;MnPrv;Shed;400;9;2008;WD ;Normal
559;40558;720;34900;30;C (all);60;7879;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;IDOTRR;Norm;Norm;1Fam;1Story;4;5;1920;1950;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;TA;TA;CBlock;TA;TA;No;Rec;495;Unf;0;225;720;GasA;TA;N;FuseA;720;0;0;0;0;1;0;2;1;TA;4;Typ;0;NA;NA;NA;NA;0;0;NA;NA;N;0;523;115;0;0;0;NA;GdWo;NA;0;11;2009;WD ;Abnorml
560;40559;1948;195000;60;RL;41;12393;Pave;NA;IR2;Lvl;AllPub;FR2;Gtl;CollgCr;Norm;Norm;1Fam;2Story;7;5;2004;2005;Gable;CompShg;VinylSd;VinylSd;None;0;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;847;847;GasA;Ex;Y;SBrkr;847;1101;0;0;0;2;1;4;1;Gd;8;Typ;1;Gd;BuiltIn;2004;Fin;2;434;TA;TA;Y;100;48;0;0;0;0;NA;NA;NA;0;9;2006;WD ;Normal
561;40560;2334;376162;60;RL;102;12858;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;NridgHt;Norm;Norm;1Fam;2Story;9;5;2009;2010;Gable;CompShg;VinylSd;VinylSd;Stone;162;Ex;TA;PConc;Ex;TA;No;Unf;0;Unf;0;1590;1590;GasA;Ex;Y;SBrkr;1627;707;0;0;0;2;1;3;1;Ex;10;Typ;1;Gd;Attchd;2009;Fin;3;751;TA;TA;Y;144;133;0;0;0;0;NA;NA;NA;0;1;2010;New;Partial
562;40561;1509;175000;80;RL;85;10200;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Timber;Norm;Norm;1Fam;SLvl;6;5;1988;1989;Gable;CompShg;HdBoard;HdBoard;BrkFace;219;Gd;TA;CBlock;Gd;TA;Av;GLQ;783;Unf;0;678;1461;GasA;Ex;Y;SBrkr;1509;0;0;1;0;2;0;3;1;Gd;5;Typ;1;Fa;Attchd;1988;RFn;2;600;TA;TA;Y;224;0;0;0;0;0;NA;NA;NA;0;8;2008;WD ;Abnorml
563;40562;1072;126500;30;RM;50;8635;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;BrkSide;Norm;Norm;1Fam;1Story;5;5;1925;1950;Hip;CompShg;Wd Sdng;Wd Sdng;None;0;TA;Fa;BrkTil;TA;TA;No;LwQ;134;Unf;0;938;1072;GasA;TA;Y;SBrkr;1072;0;0;1;0;1;0;2;1;TA;5;Typ;0;NA;Detchd;1982;Unf;5;1184;Fa;TA;P;0;0;105;0;0;0;NA;NA;NA;0;8;2009;WD ;Normal
564;40563;1889;122000;190;RM;60;10120;Pave;NA;IR1;Bnk;AllPub;Inside;Gtl;OldTown;Feedr;Norm;2fmCon;2.5Unf;7;4;1910;1950;Hip;CompShg;Wd Sdng;Wd Sdng;None;0;Fa;TA;CBlock;TA;TA;No;Unf;0;Unf;0;925;925;GasA;TA;N;FuseF;964;925;0;0;0;1;1;4;2;TA;9;Typ;1;Gd;Detchd;1960;Unf;1;308;TA;TA;N;0;0;264;0;0;0;NA;MnPrv;NA;0;1;2007;WD ;Normal
565;40564;1664;213000;20;RL;93;12299;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NWAmes;Norm;Norm;1Fam;1Story;7;6;1978;1985;Gable;CompShg;Plywood;Plywood;Stone;67;TA;TA;CBlock;Gd;TA;No;GLQ;1328;Unf;0;201;1529;GasA;TA;Y;SBrkr;1664;0;0;1;0;2;0;3;1;Gd;7;Typ;1;TA;Attchd;1978;Fin;2;663;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;9;2007;WD ;Normal
566;40565;796;138000;85;RL;50;6723;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Mitchel;Norm;Norm;1Fam;SFoyer;5;7;1971;1971;Gable;CompShg;Wd Sdng;HdBoard;None;0;TA;TA;CBlock;Gd;TA;Av;GLQ;796;Unf;0;0;796;GasA;TA;Y;SBrkr;796;0;0;0;1;1;0;2;1;TA;5;Typ;0;NA;NA;NA;NA;0;0;NA;NA;Y;129;0;0;0;0;0;NA;GdWo;NA;0;9;2007;WD ;Normal
567;40566;1374;147000;20;RL;NA;11382;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;6;5;1964;1964;Gable;CompShg;Wd Sdng;Plywood;BrkFace;212;TA;TA;CBlock;TA;TA;No;ALQ;54;Rec;543;533;1130;GasA;TA;Y;SBrkr;1374;0;0;0;1;1;0;3;1;TA;7;Typ;1;TA;Attchd;1964;RFn;1;286;TA;TA;Y;0;28;84;0;0;0;NA;MnPrv;NA;0;8;2007;WD ;Normal
568;40567;2350;130000;190;RM;60;9600;Pave;Grvl;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;2fmCon;2Story;5;5;1920;1960;Gable;CompShg;AsbShng;AsbShng;None;0;TA;TA;BrkTil;TA;TA;No;Rec;234;Unf;0;739;973;GasA;TA;Y;FuseP;1377;973;0;0;0;2;0;4;2;TA;10;Typ;0;NA;2Types;1930;Unf;2;393;TA;TA;Y;0;0;219;0;0;0;NA;NA;NA;0;4;2008;WD ;Normal
569;40568;1836;103000;70;I (all);NA;56600;Pave;NA;IR1;Low;AllPub;Inside;Gtl;IDOTRR;Norm;Norm;1Fam;2.5Unf;5;1;1900;1950;Hip;CompShg;Wd Sdng;Wd Sdng;None;0;TA;TA;BrkTil;TA;TA;No;Unf;0;Unf;0;686;686;GasA;Ex;Y;SBrkr;1150;686;0;0;0;2;0;4;1;TA;7;Maj1;0;NA;Detchd;1900;Unf;1;288;TA;Fa;N;0;0;0;0;0;0;NA;NA;NA;0;1;2008;WD ;Normal
570;40569;1630;213000;20;RL;75;9750;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;7;5;2000;2001;Gable;CompShg;VinylSd;VinylSd;BrkFace;171;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;1630;1630;GasA;Ex;Y;SBrkr;1630;0;0;0;0;2;0;3;1;Gd;6;Typ;1;TA;Attchd;2000;Unf;2;451;TA;TA;Y;74;234;0;0;0;0;NA;NA;NA;0;10;2009;WD ;Normal
571;40570;924;110000;20;RL;88;7990;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;5;6;1975;1975;Hip;CompShg;HdBoard;HdBoard;None;0;TA;TA;CBlock;Gd;TA;No;Unf;0;Unf;0;924;924;GasA;TA;Y;SBrkr;924;0;0;0;0;1;0;3;1;TA;5;Typ;0;NA;Detchd;1981;Unf;1;280;TA;TA;Y;0;0;0;0;0;0;NA;MnPrv;NA;0;4;2008;WD ;Normal
572;40571;1039;131500;190;RL;75;11625;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Norm;2fmCon;1Story;5;4;1965;1965;Hip;CompShg;Plywood;HdBoard;None;0;TA;TA;PConc;TA;TA;Mn;BLQ;841;Unf;0;198;1039;GasA;Ex;Y;SBrkr;1039;0;0;1;0;1;1;3;1;TA;6;Typ;0;NA;Attchd;1965;Unf;2;504;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;4;2010;WD ;Normal
573;40572;2439;275000;60;RL;NA;12728;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;2Story;8;5;2001;2001;Gable;CompShg;VinylSd;VinylSd;BrkFace;256;Gd;TA;PConc;Gd;TA;Mn;GLQ;1198;Unf;0;333;1531;GasA;Ex;Y;SBrkr;1531;908;0;1;0;2;1;4;1;Gd;7;Typ;1;TA;Attchd;2001;Fin;2;560;TA;TA;Y;184;121;0;0;0;0;NA;NA;NA;0;1;2007;WD ;Normal
574;40573;1700;165500;20;RL;70;10552;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;5;1959;1959;Hip;CompShg;BrkFace;BrkFace;None;0;TA;TA;CBlock;TA;TA;No;Rec;1018;Unf;0;380;1398;GasA;Gd;Y;SBrkr;1700;0;0;0;1;1;1;4;1;Gd;6;Typ;1;Gd;Attchd;1959;RFn;2;447;TA;TA;Y;0;38;0;0;0;0;NA;NA;NA;0;4;2010;WD ;Normal
575;40574;2526;290000;60;RL;92;10120;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NoRidge;Norm;Norm;1Fam;2Story;8;5;1994;1994;Hip;CompShg;VinylSd;VinylSd;BrkFace;391;Gd;TA;PConc;Gd;TA;No;GLQ;740;Unf;0;425;1165;GasA;Ex;Y;SBrkr;1203;1323;0;1;0;2;1;4;1;Gd;8;Typ;1;TA;Attchd;1994;RFn;3;844;TA;TA;Y;309;78;0;0;0;0;NA;NA;NA;0;12;2006;WD ;Normal
576;40575;919;126000;30;RM;50;7000;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;IDOTRR;Norm;Norm;1Fam;1Story;6;8;1926;1998;Gable;CompShg;VinylSd;VinylSd;None;0;TA;Gd;BrkTil;TA;TA;No;Rec;299;GLQ;40;555;894;GasA;TA;Y;SBrkr;919;0;0;1;0;1;0;2;1;TA;5;Typ;0;NA;Detchd;1926;Unf;1;195;TA;TA;P;0;0;116;0;0;0;NA;MnPrv;NA;0;7;2008;WD ;Normal
577;40576;1040;124000;120;RM;NA;4224;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;MeadowV;Norm;Norm;TwnhsE;1Story;5;6;1975;1975;Gable;CompShg;CemntBd;CmentBd;None;0;TA;TA;PConc;Gd;TA;No;GLQ;769;Unf;0;271;1040;GasA;Gd;Y;SBrkr;1040;0;0;0;0;1;0;3;1;TA;6;Typ;0;NA;Attchd;1975;Unf;2;499;TA;TA;Y;0;100;0;0;0;0;NA;NA;NA;0;6;2008;WD ;Normal
578;40577;3222;320000;60;RL;90;12376;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;SawyerW;Norm;Norm;1Fam;2Story;7;5;1990;1990;Hip;CompShg;Plywood;Plywood;None;0;TA;TA;PConc;Gd;TA;Mn;GLQ;1470;Unf;0;203;1673;GasA;Gd;Y;SBrkr;1699;1523;0;1;0;3;0;5;1;Gd;11;Typ;2;TA;Attchd;1990;Unf;3;594;TA;TA;Y;367;0;0;0;0;0;NA;NA;NA;0;5;2010;WD ;Normal
579;40578;1978;425000;20;RL;85;12633;Pave;NA;IR1;HLS;AllPub;Inside;Gtl;Timber;Norm;Norm;1Fam;1Story;9;5;2007;2007;Hip;CompShg;CemntBd;CmentBd;Stone;290;Ex;TA;PConc;Ex;TA;Gd;GLQ;1640;Unf;0;338;1978;GasA;Ex;Y;SBrkr;1978;0;0;1;0;2;0;2;1;Ex;7;Typ;1;Gd;Attchd;2007;Fin;3;920;TA;TA;Y;308;52;0;0;0;0;NA;NA;NA;0;5;2009;WD ;Normal
580;40579;789;96500;45;RL;55;10594;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Crawfor;Norm;Norm;1Fam;1.5Unf;5;5;1926;1950;Gable;CompShg;Wd Sdng;Wd Sdng;None;0;TA;TA;BrkTil;TA;TA;No;Unf;0;Unf;0;768;768;Grav;Fa;N;SBrkr;789;0;0;0;0;1;0;2;1;TA;5;Typ;0;NA;Detchd;1926;Unf;1;200;Po;Po;Y;0;0;112;0;0;0;NA;MnPrv;NA;0;6;2007;WD ;Normal
581;40580;784;91900;190;RL;56;6931;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Norm;2fmCon;1Story;4;5;1955;1955;Hip;CompShg;Wd Sdng;Wd Sdng;None;0;TA;TA;CBlock;TA;TA;Av;ALQ;784;Unf;0;0;784;GasA;TA;N;FuseP;784;0;0;1;0;1;0;2;1;TA;4;Typ;0;NA;NA;NA;NA;0;0;NA;NA;Y;112;0;0;0;0;0;NA;NA;NA;0;5;2008;WD ;Normal
582;40581;1838;272500;20;RL;77;11422;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;8;5;2007;2008;Hip;CompShg;VinylSd;VinylSd;Stone;352;Gd;TA;PConc;Ex;TA;Av;GLQ;1359;Unf;0;479;1838;GasA;Ex;Y;SBrkr;1838;0;0;1;0;2;0;3;1;Gd;7;Typ;2;Gd;Attchd;2007;RFn;2;524;TA;TA;Y;154;222;0;0;0;0;NA;NA;NA;0;4;2009;WD ;Normal
583;40582;1128;154204;20;RL;160;18160;Grvl;NA;Reg;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;1Story;6;6;1964;1964;Gable;CompShg;HdBoard;HdBoard;BrkCmn;138;TA;TA;CBlock;TA;TA;Av;BLQ;550;Unf;0;752;1302;GasA;Fa;Y;SBrkr;1128;0;0;1;0;1;0;3;1;TA;6;Typ;1;TA;Attchd;1964;Unf;2;480;TA;TA;P;0;108;246;0;0;0;NA;MnPrv;NA;0;3;2007;WD ;Alloca
584;40583;1716;200825;60;FV;65;8125;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;1Fam;2Story;6;5;2005;2005;Gable;CompShg;VinylSd;VinylSd;None;0;Gd;TA;PConc;Gd;TA;No;Unf;0;Unf;0;858;858;GasA;Ex;Y;SBrkr;858;858;0;0;0;2;1;3;1;Gd;7;Typ;0;NA;Attchd;2005;RFn;2;615;TA;TA;Y;0;53;0;0;0;0;NA;NA;NA;0;2;2006;WD ;Normal
585;40584;2364;611657;20;RL;100;12919;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;NridgHt;Norm;Norm;1Fam;1Story;9;5;2009;2010;Hip;CompShg;VinylSd;VinylSd;Stone;760;Ex;TA;PConc;Ex;TA;Gd;GLQ;2188;Unf;0;142;2330;GasA;Ex;Y;SBrkr;2364;0;0;1;0;2;1;2;1;Ex;11;Typ;2;Gd;Attchd;2009;Fin;3;820;TA;TA;Y;0;67;0;0;0;0;NA;NA;NA;0;3;2010;New;Partial
586;40585;1750;160000;50;RL;75;12508;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;Mitchel;Norm;Norm;1Fam;1.5Fin;6;7;1940;1985;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;CBlock;Gd;TA;Mn;ALQ;660;Unf;0;323;983;GasA;Ex;Y;SBrkr;983;767;0;1;0;2;0;4;1;TA;7;Mod;0;NA;Attchd;1989;Unf;1;423;TA;TA;Y;245;0;156;0;0;0;NA;NA;Shed;1300;7;2008;WD ;Normal
587;40586;1192;78000;70;RM;60;6402;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;IDOTRR;Norm;Norm;1Fam;2Story;5;5;1920;1950;Gable;CompShg;Wd Sdng;Wd Shng;None;0;TA;TA;PConc;TA;TA;Mn;Unf;0;Unf;0;596;596;GasA;TA;N;SBrkr;596;596;0;0;0;1;0;3;1;TA;6;Typ;0;NA;Detchd;1920;Unf;1;189;Fa;Fa;N;0;0;137;0;0;0;NA;GdWo;NA;0;7;2009;WD ;Normal
588;40587;1820;201800;60;RL;NA;13700;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;2Story;7;6;1965;1988;Gable;CompShg;VinylSd;VinylSd;Stone;288;TA;TA;CBlock;TA;TA;Gd;ALQ;454;Unf;0;410;864;GasA;TA;Y;SBrkr;902;918;0;0;0;1;2;4;1;Gd;8;Typ;2;Gd;Attchd;1965;Unf;2;492;TA;TA;Y;60;84;0;0;273;0;NA;GdPrv;NA;0;5;2008;WD ;Normal
